contig1937_2	24999	1149616118	60	61
contig1940_2	24999	1149641548	60	61
contig1950_2	24999	1149666978	60	61
contig1958	193218	1149692406	60	61
contig195_2	24999	1149888858	60	61
contig1964	191856	1149914286	60	61
contig1987	186813	1150109352	60	61
contig1996	185845	1150299291	60	61
contig199_2	24999	1150488247	60	61
contig19_2	24999	1150513675	60	61
contig1_2	24999	1150539102	60	61
contig1_6	24999	1150564529	60	61
contig2004	185044	1150589957	60	61
contig2016_2	4999	1150778100	60	61
contig2016_3	83479	1150783197	60	61
contig2023	182955	1150868080	60	61
contig2045	180150	1151054097	60	61
contig2106	170150	1151237262	60	61
contig210_2	24999	1151410261	60	61
contig211_2	24999	1151435690	60	61
contig2170	161474	1151461118	60	61
contig217_2	24999	1151625297	60	61
contig2188	157283	1151650725	60	61
contig2202	155464	1151810642	60	61
contig221_2	24999	1151968711	60	61
contig2221	153153	1151994139	60	61
contig222_2	24999	1152149858	60	61
contig2251_2	4999	1152175288	60	61
contig2289	143505	1152180383	60	61
contig2306	141939	1152326292	60	61
contig2308	141713	1152470609	60	61
contig232_3	745520	1152614697	60	61
contig2349	134734	1153372655	60	61
contig235_2	24999	1153509648	60	61
contig2365	132676	1153535076	60	61
contig237_2	24999	1153669977	60	61
contig2384	130241	1153695405	60	61
contig239_2	24999	1153827830	60	61
contig241_2	24999	1153853259	60	61
contig2433	124353	1153878687	60	61
contig2436	124088	1154005125	60	61
contig2438	123751	1154131294	60	61
contig2449	122800	1154257120	60	61
contig2456	122207	1154381979	60	61
contig246_2	24999	1154506236	60	61
contig2488	118996	1154531664	60	61
contig2498	117911	1154652656	60	61
contig24_2	24999	1154772545	60	61
contig2527	115187	1154797973	60	61
contig252_2	24999	1154915093	60	61
contig254_2	24999	1154940522	60	61
contig2562	111202	1154965950	60	61
contig256_2	24999	1155079019	60	61
contig2587_2	4999	1155104449	60	61
contig260_2	24999	1155109545	60	61
contig2611	105874	1155134973	60	61
contig2646	102119	1155242624	60	61
contig2660	101327	1155346457	60	61
contig2665	100297	1155449485	60	61
contig2680	97725	1155551466	60	61
contig2683	97629	1155650832	60	61
contig2689	97169	1155750101	60	61
contig269_2	24999	1155848903	60	61
contig26_2	24999	1155874331	60	61
contig2707	95308	1155899759	60	61
contig2722	93984	1155996668	60	61
contig2739	92479	1156092231	60	61
contig2745	91815	1156186264	60	61
contig274_4	24999	1156279623	60	61
contig2766	89729	1156305051	60	61
contig2769	89458	1156396288	60	61
contig2789	87584	1156487249	60	61
contig278_2	24999	1156576306	60	61
contig2799	86386	1156601734	60	61
contig281_2	24999	1156689573	60	61
contig281_3	564634	1156715002	60	61
contig2826	83369	1157289059	60	61
contig2839	82293	1157373830	60	61
contig2844	81957	1157457507	60	61
contig284_2	24999	1157540843	60	61
contig2861	80372	1157566271	60	61
contig2862	80341	1157647995	60	61
contig2882	78307	1157729688	60	61
contig2891	77472	1157809313	60	61
contig2901	76310	1157888089	60	61
contig2916	74731	1157965683	60	61
contig2937	72386	1158041672	60	61
contig293_2	24999	1158115278	60	61
contig2964	69096	1158140706	60	61
contig2967	68941	1158210966	60	61
contig296_2	24999	1158281070	60	61
contig297_2	24999	1158306499	60	61
contig2984	67271	1158331927	60	61
contig2987	66789	1158400332	60	61
contig2989	66647	1158468247	60	61
contig3030	62817	1158536017	60	61
contig3048	60195	1158599893	60	61
contig305_2	24999	1158661105	60	61
contig306	791723	1158686532	60	61
contig3060	58501	1159491463	60	61
contig3065	57891	1159550952	60	61
contig3084	56232	1159609820	60	61
contig3087	55915	1159667002	60	61
contig3088	55885	1159723861	60	61
contig3093	55684	1159780690	60	61
contig3097	55113	1159837315	60	61
contig3100	54935	1159893359	60	61
contig3102	54655	1159949222	60	61
contig3119	53110	1160004800	60	61
contig313_2	24999	1160058809	60	61
contig3148	50073	1160084237	60	61
contig3154	49540	1160135157	60	61
contig3173	47358	1160185535	60	61
contig3175	46979	1160233695	60	61
contig320_2	24999	1160281470	60	61
contig3216	41787	1160306898	60	61
contig3220	41391	1160349394	60	61
contig3230	40334	1160391487	60	61
contig3232	39978	1160432506	60	61
contig3244	37959	1160473163	60	61
contig3258	36818	1160511767	60	61
contig3266	36258	1160549211	60	61
contig3268	36139	1160586086	60	61
contig3270	35994	1160622840	60	61
contig3278	34840	1160659446	60	61
contig3289	33768	1160694879	60	61
contig3290	33578	1160729222	60	61
contig3291	33539	1160763372	60	61
contig3293	33315	1160797482	60	61
contig3294	33249	1160831365	60	61
contig3295	33219	1160865181	60	61
contig3298	32990	1160898966	60	61
contig329_2	24999	1160932519	60	61
contig3301	32898	1160957947	60	61
contig3302	32827	1160991406	60	61
contig330_2	24999	1161024794	60	61
contig3310	32275	1161050222	60	61
contig3312	32112	1161083047	60	61
contig3314	31879	1161115707	60	61
contig3318	31755	1161148130	60	61
contig3319	31744	1161180427	60	61
contig331_2	24999	1161212714	60	61
contig3321	31511	1161238142	60	61
contig3325	31188	1161270191	60	61
contig3327	31049	1161301911	60	61
contig3331	30707	1161333490	60	61
contig3332	30618	1161364721	60	61
contig3336	30058	1161395862	60	61
contig3337	30014	1161426433	60	61
contig3338	30005	1161456960	60	61
contig3341	29879	1161487478	60	61
contig3344	29758	1161517867	60	61
contig3346	29605	1161548133	60	61
contig3349	29468	1161578244	60	61
contig3350	29001	1161608216	60	61
contig3353	28932	1161637713	60	61
contig3354	28634	1161667140	60	61
contig3355	28420	1161696264	60	61
contig3356	28367	1161725170	60	61
contig3357	28350	1161754022	60	61
contig3358	28211	1161782857	60	61
contig3359	28160	1161811551	60	61
contig335_2	24999	1161840194	60	61
contig335_4	24999	1161865623	60	61
contig3360	28128	1161891051	60	61
contig3361	28113	1161919660	60	61
contig3362	27923	1161948254	60	61
contig3363	27901	1161976655	60	61
contig3364	27891	1162005034	60	61
contig3365	27787	1162033402	60	61
contig3366	27639	1162061665	60	61
contig3367	27423	1162089777	60	61
contig3368	27377	1162117670	60	61
contig3369	27311	1162145516	60	61
contig3370	27247	1162173295	60	61
contig3371	27218	1162201009	60	61
contig3373	27138	1162228693	60	61
contig3374	27109	1162256296	60	61
contig3375	27087	1162283869	60	61
contig3377	27063	1162311420	60	61
contig3378	27055	1162338947	60	61
contig337_2	24999	1162366466	60	61
contig3380	26625	1162391894	60	61
contig3381	26607	1162418975	60	61
contig3382	26534	1162446038	60	61
contig3383	26490	1162473027	60	61
contig3384	26479	1162499971	60	61
contig3385	26464	1162526904	60	61
contig3386	26447	1162553822	60	61
contig3387	26423	1162580722	60	61
contig3388	26340	1162607598	60	61
contig3389	26325	1162634389	60	61
contig3390	26272	1162661165	60	61
contig3392	26094	1162687887	60	61
contig3394	26069	1162714428	60	61
contig3396	26045	1162740944	60	61
contig3397	25978	1162767436	60	61
contig3398	25900	1162793859	60	61
contig33_2	24999	1162820203	60	61
contig3400	25792	1162845631	60	61
contig3401	25712	1162871865	60	61
contig3402	25603	1162898018	60	61
contig3405	25402	1162924060	60	61
contig3406	25329	1162949898	60	61
contig3407	25309	1162975662	60	61
contig3408	25185	1163001405	60	61
contig3409	25127	1163027022	60	61
contig3411	24890	1163052580	60	61
contig3412	24843	1163077897	60	61
contig3413	24821	1163103167	60	61
contig3415	24646	1163128414	60	61
contig3416	24528	1163153483	60	61
contig3417	24444	1163178432	60	61
contig3418	24420	1163203296	60	61
contig3420	24291	1163228135	60	61
contig3421	24273	1163252843	60	61
contig3422	24272	1163277533	60	61
contig3423	24234	1163302222	60	61
contig3424	24230	1163326872	60	61
contig3425	24183	1163351518	60	61
contig3426	24163	1163376117	60	61
contig3427	23938	1163400695	60	61
contig3429	23607	1163425044	60	61
contig3431	23451	1163449057	60	61
contig3432	23421	1163472911	60	61
contig3433	23141	1163496735	60	61
contig3434	23095	1163520274	60	61
contig3435	23067	1163543766	60	61
contig3436	23062	1163567230	60	61
contig3437	23056	1163590689	60	61
contig3438	22947	1163614142	60	61
contig3439	22876	1163637484	60	61
contig3440	22745	1163660754	60	61
contig3441	22634	1163683891	60	61
contig3442	22534	1163706915	60	61
contig3443	22513	1163729837	60	61
contig3445	22442	1163752738	60	61
contig3446	22144	1163775567	60	61
contig3448	22046	1163798093	60	61
contig3449	21932	1163820519	60	61
contig3450	21762	1163842829	60	61
contig3451	21678	1163864966	60	61
contig3452	21557	1163887018	60	61
contig3453	21488	1163908947	60	61
contig3454	21449	1163930806	60	61
contig3455	21363	1163952625	60	61
contig3456	21346	1163974357	60	61
contig3457	21327	1163996071	60	61
contig3458	21188	1164017766	60	61
contig3459	21112	1164039320	60	61
contig3460	21027	1164060796	60	61
contig3461	20977	1164082186	60	61
contig3462	20938	1164103525	60	61
contig3463	20780	1164124824	60	61
contig3464	20644	1164145963	60	61
contig3467	20456	1164166964	60	61
contig3468	20355	1164187773	60	61
contig3469	20123	1164208480	60	61
contig3470	15945	1164228951	60	61
contig348_2	24999	1164245175	60	61
contig350_2	24999	1164270604	60	61
contig353_2	24999	1164296033	60	61
contig359_2	24999	1164321462	60	61
contig362_2	24999	1164346891	60	61
contig364_2	49999	1164372320	60	61
contig376_2	24999	1164423166	60	61
contig379_2	24999	1164448595	60	61
contig379_3	81333	1164474024	60	61
contig37_2	24999	1164556725	60	61
contig395_2	24999	1164582154	60	61
contig396_2	24999	1164607583	60	61
contig405_2	24999	1164633012	60	61
contig407_2	24999	1164658441	60	61
contig409_2	24999	1164683870	60	61
contig41_2	24999	1164709298	60	61
contig41_4	24999	1164734726	60	61
contig421_2	24999	1164760155	60	61
contig423_2	24999	1164785584	60	61
contig424_2	49999	1164811013	60	61
contig426_2	24999	1164861859	60	61
contig427_2	24999	1164887288	60	61
contig428_2	24999	1164912717	60	61
contig438_2	24999	1164938146	60	61
contig43_2	24999	1164963574	60	61
contig448_2	24999	1164989003	60	61
contig451_2	24999	1165014432	60	61
contig454_2	24999	1165039861	60	61
contig456_2	24999	1165065290	60	61
contig45_2	24999	1165090718	60	61
contig461_2	24999	1165116147	60	61
contig461_3	244962	1165141576	60	61
contig46_2	24999	1165390633	60	61
contig47_2	24999	1165416061	60	61
contig483_2	24999	1165441490	60	61
contig488_2	24999	1165466919	60	61
contig492_2	24999	1165492348	60	61
contig497_2	24999	1165517777	60	61
contig507_2	24999	1165543206	60	61
contig514_2	24999	1165568635	60	61
contig51_2	24999	1165594063	60	61
contig521_2	24999	1165619492	60	61
contig528_2	24999	1165644921	60	61
contig53_2	24999	1165670349	60	61
contig551_2	24999	1165695778	60	61
contig560_2	24999	1165721207	60	61
contig579_2	24999	1165746636	60	61
contig583_2	49999	1165772065	60	61
contig589_2	24999	1165822911	60	61
contig58_2	124999	1165848339	60	61
contig607_2	24999	1165975435	60	61
contig608_2	24999	1166000864	60	61
contig609_2	24999	1166026293	60	61
contig615_2	24999	1166051722	60	61
contig615_4	24999	1166077151	60	61
contig61_2	24999	1166102579	60	61
contig62_2	24999	1166128007	60	61
contig632	544173	1166153434	60	61
contig633_2	24999	1166706690	60	61
contig637_2	24999	1166732119	60	61
contig643_2	24999	1166757548	60	61
contig649_1	316641	1166782977	60	61
contig649_2	24999	1167104909	60	61
contig657_2	24999	1167130338	60	61
contig658_2	24999	1167155767	60	61
contig660_2	24999	1167181196	60	61
contig663_2	24999	1167206625	60	61
contig672_2	24999	1167232054	60	61
contig679_2	24999	1167257483	60	61
contig687_2	24999	1167282912	60	61
contig69_2	24999	1167308340	60	61
contig717_2	24999	1167333769	60	61
contig719_2	24999	1167359198	60	61
contig71_2	24999	1167384626	60	61
contig720_2	24999	1167410055	60	61
contig732	492390	1167435482	60	61
contig734_2	24999	1167936092	60	61
contig743	487846	1167961519	60	61
contig747_2	24999	1168457509	60	61
contig74_2	24999	1168482937	60	61
contig766	477380	1168508364	60	61
contig76_2	24999	1168993713	60	61
contig778_2	24999	1169019142	60	61
contig779_2	24999	1169044571	60	61
contig784_2	24999	1169070000	60	61
contig798_2	24999	1169095429	60	61
contig800_4	24999	1169120858	60	61
contig800_5	115241	1169146287	60	61
contig807	462529	1169263460	60	61
contig810_2	24999	1169733711	60	61
contig815_2	24999	1169759140	60	61
contig816_2	24999	1169784569	60	61
contig81_2	24999	1169809997	60	61
contig820_1	68229	1169835426	60	61
contig820_2	24999	1169904806	60	61
contig820_4	24999	1169930235	60	61
contig834_2	24999	1169955664	60	61
contig837_2	24999	1169981093	60	61
contig844_2	24999	1170006522	60	61
contig84_2	24999	1170031950	60	61
contig85_2	24999	1170057378	60	61
contig863	436746	1170082805	60	61
contig871_2	24999	1170526844	60	61
contig87_2	24999	1170552272	60	61
contig87_3_2	49999	1170577702	60	61
contig87_3_3	126265	1170628549	60	61
contig889_2	24999	1170756932	60	61
contig890_1	118865	1170782361	60	61
contig890_2	24999	1170903221	60	61
contig893_2	24999	1170928650	60	61
contig899_2	24999	1170954079	60	61
contig914_2	24999	1170979508	60	61
contig915_2	24999	1171004937	60	61
contig935_2	24999	1171030366	60	61
contig93_2	24999	1171055794	60	61
contig93_4	24999	1171081222	60	61
contig94_2	24999	1171106650	60	61
contig95_2	24999	1171132078	60	61
contig969	403764	1171157505	60	61
contig96_2	24999	1171568011	60	61
contig972	402480	1171593438	60	61
contig974_2	24999	1172002639	60	61
contig979_2	24999	1172028068	60	61
contig981_2	24999	1172053497	60	61
contig993_2	24999	1172078926	60	61
